Accuracy,Precision,Recall,F1,AUROC,AUPRC,Brier,ECE,Dataset,Approach,Mechanism,Missingness,Seed
0.7647058823529411,0.896551724137931,0.7428571428571429,0.8125,0.9053571428571429,0.9582307660587838,0.13909686610586283,0.1710487858337515,early_stage_diabetes,Native,MCAR,20,132
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.85,0.9366324353533043,0.19380169181316842,0.19205929017534443,early_stage_diabetes,Native,MCAR,20,142
0.7843137254901961,0.9285714285714286,0.7428571428571429,0.8253968253968254,0.9035714285714287,0.9603711939613085,0.1434636687681518,0.15987021928908776,early_stage_diabetes,Native,MCAR,20,152
0.8235294117647058,0.9333333333333333,0.8,0.8615384615384616,0.9089285714285714,0.9596023514565085,0.1386119261025846,0.15337899867810453,early_stage_diabetes,Native,MCAR,20,162
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.9160714285714285,0.9612215141782943,0.13136970005375204,0.15181056479466892,early_stage_diabetes,Native,MCAR,20,172
0.803921568627451,1.0,0.7142857142857143,0.8333333333333334,0.9178571428571427,0.969974542883533,0.1404283155002319,0.16323311385862968,early_stage_diabetes,Native,MCAR,20,182
0.803921568627451,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.9107142857142856,0.9620753973829073,0.14308944022443154,0.14360115808599136,early_stage_diabetes,Native,MCAR,20,192
0.7254901960784313,0.8888888888888888,0.6857142857142857,0.7741935483870968,0.875,0.9419105453677122,0.18463306857872028,0.164027586433233,early_stage_diabetes,Native,MCAR,20,202
0.8235294117647058,0.9333333333333333,0.8,0.8615384615384616,0.9339285714285714,0.9730018100870635,0.11527114399944903,0.1393300633804471,early_stage_diabetes,Native,MCAR,20,212
0.803921568627451,0.9629629629629629,0.7428571428571429,0.8387096774193549,0.9267857142857143,0.9699931222272299,0.1259259451218812,0.13688269315981397,early_stage_diabetes,Native,MCAR,20,222
0.7058823529411765,0.8846153846153846,0.6571428571428571,0.7540983606557377,0.7964285714285715,0.9113528344271903,0.2256094582567804,0.24683646572863352,early_stage_diabetes,Native,MCAR,20,232
0.7450980392156863,0.84375,0.7714285714285715,0.8059701492537313,0.8589285714285714,0.9382546083005261,0.17034083014223592,0.151247735518743,early_stage_diabetes,Native,MCAR,30,42
0.7254901960784313,0.8620689655172413,0.7142857142857143,0.78125,0.7714285714285715,0.9097312010505724,0.21702589909828496,0.20806575259741616,early_stage_diabetes,Native,MCAR,30,52
0.803921568627451,0.9310344827586207,0.7714285714285715,0.84375,0.8785714285714286,0.9480315886096837,0.16271675341454134,0.17172388425644708,early_stage_diabetes,Native,MCAR,30,62
